referenced_script_id	referenced_has_warp	source_script_id	source_script	line	callee	arg_index	confidence	is_self_reference	context
52	yes	1005	script_1005.mary	797	Proc030	1	medium	no	Proc030(52)
52	yes	1005	script_1005.mary	817	Proc030	1	medium	no	Proc030(52)
52	yes	1005	script_1005.mary	824	Proc030	1	medium	no	Proc030(52)
52	yes	1005	script_1005.mary	831	Proc030	1	medium	no	Proc030(52)
52	yes	1005	script_1005.mary	841	Proc030	1	medium	no	Proc030(52)
52	yes	1005	script_1005.mary	848	Proc030	1	medium	no	Proc030(52)
52	yes	1005	script_1005.mary	855	Proc030	1	medium	no	Proc030(52)
52	yes	1005	script_1005.mary	862	Proc030	1	medium	no	Proc030(52)
52	yes	1005	script_1005.mary	872	Proc030	1	medium	no	Proc030(52)
52	yes	1005	script_1005.mary	879	Proc030	1	medium	no	Proc030(52)
52	yes	1005	script_1005.mary	886	Proc030	1	medium	no	Proc030(52)
52	yes	1005	script_1005.mary	893	Proc030	1	medium	no	Proc030(52)
52	yes	1005	script_1005.mary	911	Proc030	1	medium	no	Proc030(52)
52	yes	1005	script_1005.mary	919	Proc030	1	medium	no	Proc030(52)
52	yes	1008	script_1008.mary	780	TalkMessage	1	medium	no	TalkMessage(52)
52	yes	1031	script_1031.mary	713	TalkChoice6	3	medium	no	var_0 = TalkChoice6(25, 51, 52, 28, 53, 54)
52	yes	1031	script_1031.mary	1691	Proc030	1	medium	no	Proc030(52)
52	yes	1041	script_1041.mary	536	Proc049	1	medium	no	Proc049(52)
52	yes	1041	script_1041.mary	638	Proc048	1	medium	no	Proc048(52)
52	yes	1048	script_1048.mary	435	Proc030	1	medium	no	Proc030(52)
52	yes	1048	script_1048.mary	482	Proc030	1	medium	no	Proc030(52)
52	yes	1048	script_1048.mary	529	Proc030	1	medium	no	Proc030(52)
52	yes	1048	script_1048.mary	576	Proc030	1	medium	no	Proc030(52)
52	yes	1048	script_1048.mary	623	Proc030	1	medium	no	Proc030(52)
52	yes	1048	script_1048.mary	632	Proc030	1	medium	no	Proc030(52)
52	yes	1048	script_1048.mary	676	Proc030	1	medium	no	Proc030(52)
52	yes	1048	script_1048.mary	720	Proc030	1	medium	no	Proc030(52)
54	yes	316	script_316.mary	744	Proc09B	1	medium	no	Proc09B(54)
54	yes	571	script_571.mary	1080	PushInt	1	medium	no	PushInt(54)
54	yes	571	script_571.mary	1383	CallId	1	medium	no	Call(CallId(54))
54	yes	571	script_571.mary	1461	CallId	1	medium	no	Call(CallId(54))
54	yes	571	script_571.mary	1539	CallId	1	medium	no	Call(CallId(54))
54	yes	571	script_571.mary	1617	CallId	1	medium	no	Call(CallId(54))
54	yes	571	script_571.mary	1706	CallId	1	medium	no	Call(CallId(54))
54	yes	571	script_571.mary	3505	CallId	1	medium	no	Call(CallId(54))
54	yes	815	script_815.mary	72	Proc030	1	medium	no	Proc030(54)
54	yes	815	script_815.mary	135	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	223	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	250	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	259	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	264	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	269	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	284	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	294	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	299	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	304	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	423	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	434	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	454	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	459	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	475	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	480	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	498	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	503	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	514	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	519	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	524	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	539	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	555	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	565	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	574	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	581	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	588	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	597	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	606	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	613	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	620	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	629	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	638	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	645	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	652	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	674	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	690	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	701	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	712	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	726	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	737	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	751	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	762	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	797	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	817	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	824	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	831	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	841	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	848	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	855	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	862	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	872	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	879	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	886	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	893	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	911	Proc030	1	medium	no	Proc030(54)
54	yes	1000	script_1000.mary	919	Proc030	1	medium	no	Proc030(54)
54	yes	1008	script_1008.mary	795	TalkMessage	1	medium	no	TalkMessage(54)
54	yes	1011	script_1011.mary	795	Proc038	1	medium	no	Proc038(54)
54	yes	1031	script_1031.mary	713	TalkChoice6	6	medium	no	var_0 = TalkChoice6(25, 51, 52, 28, 53, 54)
54	yes	1031	script_1031.mary	1725	Proc030	1	medium	no	Proc030(54)
54	yes	1041	script_1041.mary	542	Proc049	1	medium	no	Proc049(54)
54	yes	1041	script_1041.mary	646	Proc048	1	medium	no	Proc048(54)
54	yes	1048	script_1048.mary	438	Proc030	1	medium	no	Proc030(54)
54	yes	1048	script_1048.mary	485	Proc030	1	medium	no	Proc030(54)
54	yes	1048	script_1048.mary	532	Proc030	1	medium	no	Proc030(54)
54	yes	1048	script_1048.mary	579	Proc030	1	medium	no	Proc030(54)
54	yes	1048	script_1048.mary	626	Proc030	1	medium	no	Proc030(54)
54	yes	1048	script_1048.mary	673	Proc030	1	medium	no	Proc030(54)
54	yes	1048	script_1048.mary	679	Proc030	1	medium	no	Proc030(54)
54	yes	1048	script_1048.mary	723	Proc030	1	medium	no	Proc030(54)
54	yes	1063	script_1063.mary	279	SetEntityAnim	2	medium	no	SetEntityAnim(94, 54)
54	yes	1063	script_1063.mary	325	SetEntityAnim	2	medium	no	SetEntityAnim(94, 54)
54	yes	1063	script_1063.mary	344	SetEntityAnim	2	medium	no	SetEntityAnim(94, 54)
55	yes	318	script_318.mary	38	Proc09B	1	medium	no	Proc09B(55)
55	yes	318	script_318.mary	68	Proc09B	1	medium	no	Proc09B(55)
55	yes	318	script_318.mary	105	Proc09B	1	medium	no	Proc09B(55)
55	yes	318	script_318.mary	149	Proc09B	1	medium	no	Proc09B(55)
55	yes	356	script_356.mary	182	CallId	1	medium	no	Call(CallId(55))
55	yes	540	script_540.mary	114	CallId	1	medium	no	Call(CallId(55))
55	yes	571	script_571.mary	1097	PushInt	1	medium	no	PushInt(55)
55	yes	571	script_571.mary	1789	PushInt	1	medium	no	PushInt(55)
55	yes	983	script_983.mary	26	Proc038	1	medium	no	Proc038(55)
55	yes	1000	script_1000.mary	97	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	214	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	232	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	238	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	244	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	274	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	279	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	289	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	444	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	449	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	465	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	470	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	488	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	493	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	509	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	547	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	661	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	682	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	717	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	742	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	767	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	776	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	787	Proc030	1	medium	no	Proc030(55)
55	yes	1000	script_1000.mary	810	Proc030	1	medium	no	Proc030(55)
55	yes	1008	script_1008.mary	801	TalkMessage	1	medium	no	TalkMessage(55)
55	yes	1031	script_1031.mary	728	Func027	1	medium	no	var_0 = Func027(55, 31, 32, 15, 15)
55	yes	1040	script_1040.mary	308	Proc048	1	medium	no	Proc048(55)
55	yes	1041	script_1041.mary	548	Proc049	1	medium	no	Proc049(55)
55	yes	1041	script_1041.mary	650	Proc048	1	medium	no	Proc048(55)
55	yes	1048	script_1048.mary	702	Proc030	1	medium	no	Proc030(55)
56	yes	55	script_55.mary	132	Proc038	1	medium	no	Proc038(56)
56	yes	59	script_59.mary	149	Proc008	2	medium	no	Proc008(0, 56, 1)
56	yes	106	script_106.mary	252	Proc008	2	medium	no	Proc008(0, 56, 1)
56	yes	136	script_136.mary	36	Proc00A	2	medium	no	Proc00A(0, 56, 1)
56	yes	139	script_139.mary	84	Proc00A	2	medium	no	Proc00A(0, 56, 1)
56	yes	172	script_172.mary	33	Proc00A	2	medium	no	Proc00A(0, 56, 1)
56	yes	318	script_318.mary	75	Proc09B	1	medium	no	Proc09B(56)
56	yes	318	script_318.mary	112	Proc09B	1	medium	no	Proc09B(56)
56	yes	318	script_318.mary	156	Proc09B	1	medium	no	Proc09B(56)
56	yes	341	script_341.mary	65	Proc030	1	medium	no	Proc030(56)
56	yes	341	script_341.mary	124	Proc030	1	medium	no	Proc030(56)
56	yes	358	script_358.mary	101	Proc030	1	medium	no	Proc030(56)
56	yes	571	script_571.mary	60	Proc030	1	medium	no	Proc030(56)
56	yes	571	script_571.mary	1044	PushInt	1	medium	no	PushInt(56)
56	yes	571	script_571.mary	1101	PushInt	1	medium	no	PushInt(56)
56	yes	571	script_571.mary	1374	PushInt	1	medium	no	PushInt(56)
56	yes	571	script_571.mary	1402	PushInt	1	medium	no	PushInt(56)
56	yes	571	script_571.mary	1452	PushInt	1	medium	no	PushInt(56)
56	yes	571	script_571.mary	1480	PushInt	1	medium	no	PushInt(56)
56	yes	571	script_571.mary	1530	PushInt	1	medium	no	PushInt(56)
56	yes	571	script_571.mary	1558	PushInt	1	medium	no	PushInt(56)
56	yes	571	script_571.mary	1608	PushInt	1	medium	no	PushInt(56)
56	yes	571	script_571.mary	1636	PushInt	1	medium	no	PushInt(56)
56	yes	571	script_571.mary	1697	PushInt	1	medium	no	PushInt(56)
56	yes	571	script_571.mary	1725	PushInt	1	medium	no	PushInt(56)
56	yes	571	script_571.mary	1770	PushInt	1	medium	no	PushInt(56)
56	yes	571	script_571.mary	2174	PushInt	1	medium	no	PushInt(56)
56	yes	571	script_571.mary	2222	PushInt	1	medium	no	PushInt(56)
56	yes	707	script_707.mary	49	Proc008	2	medium	no	Proc008(3, 56, 2)
56	yes	707	script_707.mary	95	Proc008	2	medium	no	Proc008(3, 56, 1)
56	yes	724	script_724.mary	32	Proc008	2	medium	no	Proc008(10, 56, 1)
56	yes	724	script_724.mary	46	Proc008	2	medium	no	Proc008(10, 56, 1)
56	yes	744	script_744.mary	14	Func13F	1	medium	no	Proc13D(0, 236, 255, 2, Func13F(56))
56	yes	744	script_744.mary	80	Func13F	1	medium	no	Proc13D(0, 128, 118 - 21, 1, Func13F(56))
56	yes	848	script_848.mary	190	Proc030	1	medium	no	Proc030(56)
56	yes	848	script_848.mary	241	Proc030	1	medium	no	Proc030(56)
56	yes	848	script_848.mary	262	Proc030	1	medium	no	Proc030(56)
56	yes	849	script_849.mary	143	Proc030	1	medium	no	Proc030(56)
56	yes	851	script_851.mary	49	Proc030	1	medium	no	Proc030(56)
56	yes	852	script_852.mary	60	Proc030	1	medium	no	Proc030(56)
56	yes	855	script_855.mary	7	Proc030	1	medium	no	Proc030(56)
56	yes	855	script_855.mary	153	Proc030	1	medium	no	Proc030(56)
56	yes	858	script_858.mary	7	Proc030	1	medium	no	Proc030(56)
56	yes	858	script_858.mary	20	Proc030	1	medium	no	Proc030(56)
56	yes	858	script_858.mary	117	Proc030	1	medium	no	Proc030(56)
56	yes	858	script_858.mary	197	Proc030	1	medium	no	Proc030(56)
56	yes	858	script_858.mary	256	Proc030	1	medium	no	Proc030(56)
56	yes	861	script_861.mary	7	Proc030	1	medium	no	Proc030(56)
56	yes	861	script_861.mary	20	Proc030	1	medium	no	Proc030(56)
56	yes	861	script_861.mary	84	Proc030	1	medium	no	Proc030(56)
56	yes	861	script_861.mary	162	Proc030	1	medium	no	Proc030(56)
56	yes	861	script_861.mary	256	Proc030	1	medium	no	Proc030(56)
56	yes	866	script_866.mary	73	Proc030	1	medium	no	Proc030(56)
56	yes	1008	script_1008.mary	810	TalkMessage	1	medium	no	TalkMessage(56)
56	yes	1031	script_1031.mary	226	Proc030	1	medium	no	Proc030(56)
56	yes	1031	script_1031.mary	762	Func027	1	medium	no	var_0 = Func027(56, 31, 32, 15, 15)
56	yes	1031	script_1031.mary	1464	Proc030	1	medium	no	Proc030(56)
56	yes	1040	script_1040.mary	188	Proc030	1	medium	no	Proc030(56)
56	yes	1040	script_1040.mary	207	Proc030	1	medium	no	Proc030(56)
56	yes	1040	script_1040.mary	314	Proc030	1	medium	no	Proc030(56)
56	yes	1041	script_1041.mary	31	Proc030	1	medium	no	Proc030(56)
56	yes	1041	script_1041.mary	483	Proc030	1	medium	no	Proc030(56)
56	yes	1041	script_1041.mary	500	Proc030	1	medium	no	Proc030(56)
56	yes	1041	script_1041.mary	658	Proc030	1	medium	no	Proc030(56)
56	yes	1048	script_1048.mary	749	Proc030	1	medium	no	Proc030(56)
56	yes	1060	script_1060.mary	219	Proc00A	2	medium	no	Proc00A(94, 56, 1)
56	yes	1062	script_1062.mary	229	Proc00A	2	medium	no	Proc00A(94, 56, 1)
57	yes	318	script_318.mary	119	Proc09B	1	medium	no	Proc09B(57)
57	yes	318	script_318.mary	163	Proc09B	1	medium	no	Proc09B(57)
57	yes	376	script_376.mary	36	Proc038	1	medium	no	Proc038(57)
57	yes	571	script_571.mary	38	Proc030	1	medium	no	Proc030(57)
57	yes	571	script_571.mary	701	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	1027	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	1132	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	1134	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	1153	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	1198	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	1295	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	1368	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	1446	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	1524	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	1602	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	1691	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	1734	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	1748	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	1793	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	2162	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	2168	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	2192	PushInt	1	medium	no	PushInt(57)
57	yes	571	script_571.mary	2198	PushInt	1	medium	no	PushInt(57)
57	yes	816	script_816.mary	36	Proc030	1	medium	no	Proc030(57)
57	yes	822	script_822.mary	14	Proc030	1	medium	no	Proc030(57)
57	yes	823	script_823.mary	14	Proc030	1	medium	no	Proc030(57)
57	yes	824	script_824.mary	14	Proc030	1	medium	no	Proc030(57)
57	yes	825	script_825.mary	14	Proc030	1	medium	no	Proc030(57)
57	yes	826	script_826.mary	14	Proc030	1	medium	no	Proc030(57)
57	yes	827	script_827.mary	14	Proc030	1	medium	no	Proc030(57)
57	yes	828	script_828.mary	15	Proc030	1	medium	no	Proc030(57)
57	yes	829	script_829.mary	15	Proc030	1	medium	no	Proc030(57)
57	yes	830	script_830.mary	15	Proc030	1	medium	no	Proc030(57)
57	yes	831	script_831.mary	15	Proc030	1	medium	no	Proc030(57)
57	yes	832	script_832.mary	15	Proc030	1	medium	no	Proc030(57)
57	yes	833	script_833.mary	15	Proc030	1	medium	no	Proc030(57)
57	yes	834	script_834.mary	14	Proc030	1	medium	no	Proc030(57)
57	yes	842	script_842.mary	13	Proc030	1	medium	no	Proc030(57)
57	yes	843	script_843.mary	13	Proc030	1	medium	no	Proc030(57)
57	yes	844	script_844.mary	13	Proc030	1	medium	no	Proc030(57)
57	yes	845	script_845.mary	13	Proc030	1	medium	no	Proc030(57)
57	yes	846	script_846.mary	13	Proc030	1	medium	no	Proc030(57)
57	yes	847	script_847.mary	71	Proc030	1	medium	no	Proc030(57)
57	yes	848	script_848.mary	88	Proc030	1	medium	no	Proc030(57)
57	yes	848	script_848.mary	194	Proc030	1	medium	no	Proc030(57)
57	yes	848	script_848.mary	208	Proc030	1	medium	no	Proc030(57)
57	yes	848	script_848.mary	220	Proc030	1	medium	no	Proc030(57)
57	yes	848	script_848.mary	232	Proc030	1	medium	no	Proc030(57)
57	yes	848	script_848.mary	253	Proc030	1	medium	no	Proc030(57)
57	yes	848	script_848.mary	269	Proc030	1	medium	no	Proc030(57)
57	yes	849	script_849.mary	64	Proc030	1	medium	no	Proc030(57)
57	yes	849	script_849.mary	105	Proc030	1	medium	no	Proc030(57)
57	yes	849	script_849.mary	112	Proc030	1	medium	no	Proc030(57)
57	yes	851	script_851.mary	12	Proc030	1	medium	no	Proc030(57)
57	yes	852	script_852.mary	57	Proc030	1	medium	no	Proc030(57)
57	yes	855	script_855.mary	20	Proc030	1	medium	no	Proc030(57)
57	yes	855	script_855.mary	104	Proc030	1	medium	no	Proc030(57)
57	yes	855	script_855.mary	120	Proc030	1	medium	no	Proc030(57)
57	yes	858	script_858.mary	101	Proc030	1	medium	no	Proc030(57)
57	yes	858	script_858.mary	181	Proc030	1	medium	no	Proc030(57)
57	yes	861	script_861.mary	68	Proc030	1	medium	no	Proc030(57)
57	yes	861	script_861.mary	146	Proc030	1	medium	no	Proc030(57)
57	yes	862	script_862.mary	36	Proc030	1	medium	no	Proc030(57)
57	yes	863	script_863.mary	96	Proc030	1	medium	no	Proc030(57)
57	yes	863	script_863.mary	104	Proc030	1	medium	no	Proc030(57)
57	yes	864	script_864.mary	47	Proc030	1	medium	no	Proc030(57)
57	yes	864	script_864.mary	67	Proc030	1	medium	no	Proc030(57)
57	yes	864	script_864.mary	79	Proc030	1	medium	no	Proc030(57)
57	yes	866	script_866.mary	76	Proc030	1	medium	no	Proc030(57)
57	yes	866	script_866.mary	95	Proc030	1	medium	no	Proc030(57)
57	yes	866	script_866.mary	108	Proc030	1	medium	no	Proc030(57)
57	yes	976	script_976.mary	67	Proc030	1	medium	no	Proc030(57)
57	yes	976	script_976.mary	84	Proc030	1	medium	no	Proc030(57)
57	yes	976	script_976.mary	101	Proc030	1	medium	no	Proc030(57)
57	yes	976	script_976.mary	118	Proc030	1	medium	no	Proc030(57)
57	yes	976	script_976.mary	135	Proc030	1	medium	no	Proc030(57)
57	yes	976	script_976.mary	152	Proc030	1	medium	no	Proc030(57)
57	yes	976	script_976.mary	169	Proc030	1	medium	no	Proc030(57)
57	yes	1008	script_1008.mary	816	TalkMessage	1	medium	no	TalkMessage(57)
57	yes	1031	script_1031.mary	801	Func027	1	medium	no	var_0 = Func027(57, 31, 32, 15, 15)
57	yes	1040	script_1040.mary	36	Proc030	1	medium	no	Proc030(57)
57	yes	1040	script_1040.mary	83	Proc030	1	medium	no	Proc030(57)
57	yes	1040	script_1040.mary	88	Proc030	1	medium	no	Proc030(57)
57	yes	1040	script_1040.mary	196	Proc030	1	medium	no	Proc030(57)
57	yes	1040	script_1040.mary	225	Proc030	1	medium	no	Proc030(57)
57	yes	1040	script_1040.mary	319	Proc030	1	medium	no	Proc030(57)
57	yes	1041	script_1041.mary	52	Proc030	1	medium	no	Proc030(57)
57	yes	1041	script_1041.mary	84	Proc030	1	medium	no	Proc030(57)
57	yes	1041	script_1041.mary	109	Proc030	1	medium	no	Proc030(57)
57	yes	1041	script_1041.mary	291	Proc030	1	medium	no	Proc030(57)
57	yes	1041	script_1041.mary	474	Proc030	1	medium	no	Proc030(57)
57	yes	1041	script_1041.mary	507	Proc030	1	medium	no	Proc030(57)
57	yes	1041	script_1041.mary	512	Proc030	1	medium	no	Proc030(57)
57	yes	1041	script_1041.mary	518	Proc030	1	medium	no	Proc030(57)
57	yes	1041	script_1041.mary	663	Proc030	1	medium	no	Proc030(57)
57	yes	1048	script_1048.mary	726	Proc030	1	medium	no	Proc030(57)
57	yes	1048	script_1048.mary	759	Proc030	1	medium	no	Proc030(57)
57	yes	1060	script_1060.mary	170	Proc037	1	medium	no	Proc037(57)
57	yes	1060	script_1060.mary	193	Proc037	1	medium	no	Proc037(57)
57	yes	1061	script_1061.mary	162	Proc037	1	medium	no	Proc037(57)
57	yes	1062	script_1062.mary	181	Proc037	1	medium	no	Proc037(57)
57	yes	1062	script_1062.mary	203	Proc037	1	medium	no	Proc037(57)
57	yes	1306	script_1306.mary	138	Proc030	1	medium	no	Proc030(57)
57	yes	1306	script_1306.mary	186	Proc030	1	medium	no	Proc030(57)
57	yes	1306	script_1306.mary	237	Proc030	1	medium	no	Proc030(57)
57	yes	1306	script_1306.mary	335	Proc030	1	medium	no	Proc030(57)
59	yes	24	script_24.mary	300	Proc049	1	medium	no	Proc049(59)
59	yes	318	script_318.mary	18	Proc09B	1	medium	no	Proc09B(59)
59	yes	318	script_318.mary	31	Proc09B	1	medium	no	Proc09B(59)
59	yes	318	script_318.mary	61	Proc09B	1	medium	no	Proc09B(59)
59	yes	318	script_318.mary	98	Proc09B	1	medium	no	Proc09B(59)
59	yes	318	script_318.mary	142	Proc09B	1	medium	no	Proc09B(59)
59	yes	376	script_376.mary	41	Proc038	1	medium	no	Proc038(59)
59	yes	571	script_571.mary	1188	PushInt	1	medium	no	PushInt(59)
59	yes	795	script_795.mary	200	Func13F	1	medium	no	Proc13D(0, 184, 80, 1, Func13F(59))
59	yes	795	script_795.mary	220	Func13F	1	medium	no	Proc13D(0, 184, 80, 1, Func13F(59))
59	yes	795	script_795.mary	242	Func13F	1	medium	no	Proc13D(0, 184, 80, 1, Func13F(59))
59	yes	795	script_795.mary	265	Func13F	1	medium	no	Proc13D(0, 184, 80, 1, Func13F(59))
59	yes	795	script_795.mary	310	Func13F	1	medium	no	Proc13D(0, 184, 80, 1, Func13F(59))
59	yes	795	script_795.mary	333	Func13F	1	medium	no	Proc13D(0, 184, 80, 1, Func13F(59))
59	yes	795	script_795.mary	355	Func13F	1	medium	no	Proc13D(0, 184, 80, 1, Func13F(59))
59	yes	1008	script_1008.mary	831	TalkMessage	1	medium	no	TalkMessage(59)
59	yes	1031	script_1031.mary	866	Proc02E	1	medium	no	Proc02E(59)
59	yes	1031	script_1031.mary	1344	Proc030	1	medium	no	Proc030(59)
59	yes	1105	script_1105.mary	16	Proc030	1	medium	no	Proc030(59)
59	yes	1128	script_1128.mary	440	Proc030	1	medium	no	Proc030(59)
59	yes	1128	script_1128.mary	493	Proc030	1	medium	no	Proc030(59)
59	yes	1128	script_1128.mary	543	Proc030	1	medium	no	Proc030(59)
59	yes	1128	script_1128.mary	560	Proc030	1	medium	no	Proc030(59)
61	yes	51	script_51.mary	311	Proc049	1	medium	no	Proc049(61)
61	yes	93	script_93.mary	49	Proc038	1	medium	no	Proc038(61)
61	yes	317	script_317.mary	32	Proc09B	1	medium	no	Proc09B(61)
61	yes	571	script_571.mary	708	CallId	1	medium	no	Call(CallId(61))
61	yes	571	script_571.mary	1032	CallId	1	medium	no	Call(CallId(61))
61	yes	571	script_571.mary	1051	CallId	1	medium	no	Call(CallId(61))
61	yes	571	script_571.mary	1068	CallId	1	medium	no	Call(CallId(61))
61	yes	571	script_571.mary	1085	CallId	1	medium	no	Call(CallId(61))
61	yes	571	script_571.mary	1108	CallId	1	medium	no	Call(CallId(61))
61	yes	571	script_571.mary	1119	CallId	1	medium	no	Call(CallId(61))
61	yes	571	script_571.mary	1156	CallId	1	medium	no	Call(CallId(61))
61	yes	571	script_571.mary	1166	CallId	1	medium	no	Call(CallId(61))
61	yes	571	script_571.mary	1178	CallId	1	medium	no	Call(CallId(61))
61	yes	571	script_571.mary	1208	CallId	1	medium	no	Call(CallId(61))
61	yes	571	script_571.mary	1218	PushInt	1	medium	no	PushInt(61)
61	yes	571	script_571.mary	1221	CallId	1	medium	no	Call(CallId(61))
61	yes	571	script_571.mary	1231	CallId	1	medium	no	Call(CallId(61))
61	yes	571	script_571.mary	1242	CallId	1	medium	no	Call(CallId(61))
