script_id	rom_offset	region_symbol	region_source	context_hex
115	0x10A3BC	gUnk_0810828C	asm/data/data_080F9EB8.s	00 00 00 00 52 61 69 73 69 6e 67 20 43 72 6f 70 73 00 00 00 42 65 66 6f 72 65 20 70 6c 61 6e 74 69 6e 67 20
115	0x10A4A4	gUnk_0810828C	asm/data/data_080F9EB8.s	6b 20 6f 66 20 53 65 65 64 73 20 63 6f 76 65 72 73 00 00 00 61 20 33 78 33 20 61 72 65 61 20 61 72 6f 75 6e
115	0x10A5B0	gUnk_0810828C	asm/data/data_080F9EB8.s	20 20 4d 6f 6f 6e 20 44 72 6f 70 20 47 72 61 73 73 00 00 00 20 20 54 6f 79 20 46 6c 6f 77 65 72 00 00 00 00
115	0x10A658	gUnk_0810828C	asm/data/data_080F9EB8.s	68 00 00 00 20 20 4d 61 67 69 63 20 47 72 61 73 73 00 00 00 57 69 6e 74 65 72 00 00 20 20 4e 6f 74 68 69 6e
115	0x10AA30	gUnk_0810828C	asm/data/data_080F9EB8.s	81 99 4d 6f 6f 6e 20 44 72 6f 70 20 47 72 61 73 73 00 00 00 44 61 79 73 3a 20 20 32 20 20 20 20 20 32 20 20
115	0x10ABE4	gUnk_0810828C	asm/data/data_080F9EB8.s	81 99 4d 61 67 69 63 20 52 65 64 20 47 72 61 73 73 00 00 00 44 61 79 73 3a 20 33 20 20 20 32 20 20 20 20 32
115	0x10ADFC	gUnk_0810828C	asm/data/data_080F9EB8.s	2c ac 10 08 48 ac 10 08 00 00 00 00 4d 69 6e 65 73 00 00 00 81 99 20 4e 65 63 65 73 73 61 72 79 20 54 6f 6f
115	0x10AE88	gUnk_0810828C	asm/data/data_080F9EB8.s	69 6e 73 00 20 20 42 6c 61 63 6b 20 47 72 61 73 73 00 00 00 20 20 50 6f 77 65 72 20 42 65 72 72 69 65 73 00
115	0x10B85C	gUnk_0810828C	asm/data/data_080F9EB8.s	79 20 66 6f 72 20 75 73 69 6e 67 20 49 74 65 6d 73 00 00 00 65 71 75 69 70 70 65 64 2e 20 41 6d 6f 75 6e 74
115	0x10B9F4	gUnk_0810828C	asm/data/data_080F9EB8.s	20 68 61 6e 64 6c 69 6e 67 20 6f 62 6a 65 63 74 73 00 00 00 77 69 6c 6c 20 6e 6f 74 20 64 65 70 6c 65 74 65
115	0x10C2A4	gUnk_0810828C	asm/data/data_080F9EB8.s	81 45 43 75 74 20 6f 74 68 65 72 20 63 72 6f 70 73 00 00 00 41 74 20 66 69 72 73 74 2c 20 79 6f 75 20 63 61
115	0x10C540	gUnk_0810828C	asm/data/data_080F9EB8.s	61 6e 63 68 65 73 20 61 6e 64 20 53 74 75 6d 70 73 00 00 00 41 74 20 66 69 72 73 74 2c 20 79 6f 75 20 63 61
115	0x10D87C	gUnk_0810828C	asm/data/data_080F9EB8.s	46 69 73 68 69 6e 67 20 4c 6f 63 61 74 69 6f 6e 73 00 00 00 54 68 65 72 65 20 61 72 65 20 6d 61 6e 79 20 6c
115	0x10DEF4	gUnk_0810828C	asm/data/data_080F9EB8.s	81 9a 52 61 69 73 69 6e 67 20 41 6e 69 6d 61 6c 73 00 00 00 49 74 20 74 61 6b 65 73 20 6c 6f 74 73 20 6f 66
115	0x10E3BC	gUnk_0810828C	asm/data/data_080F9EB8.s	20 74 68 65 6d 20 61 73 20 6f 66 74 65 6e 20 61 73 00 00 00 70 6f 73 73 69 62 6c 65 20 77 68 65 6e 20 74 68
115	0x10ED14	gUnk_0810828C	asm/data/data_080F9EB8.s	49 6e 74 72 6f 64 75 63 69 6e 67 20 43 68 72 69 73 00 00 00 42 65 66 6f 72 65 20 6d 61 72 72 79 69 6e 67 20
115	0x10EE60	gUnk_0810828C	asm/data/data_080F9EB8.s	6f 6e 6c 79 20 73 6f 6e 2c 20 48 75 67 68 20 69 73 00 00 00 72 65 62 65 6c 6c 69 6f 75 73 20 62 75 74 20 6c
115	0x110274	gUnk_0810828C	asm/data/data_080F9EB8.s	2c 20 62 75 74 20 68 69 73 20 70 61 72 65 6e 74 73 00 00 00 64 6f 6e 27 74 20 73 65 65 6d 20 74 6f 20 6d 69
115	0x111A20	gUnk_0810828C	asm/data/data_080F9EB8.s	6f 00 00 00 81 99 46 69 73 68 20 53 74 69 63 6b 73 00 00 00 20 20 4d 65 64 69 75 6d 20 6f 72 20 4c 61 72 67
115	0x111A58	gUnk_0810828C	asm/data/data_080F9EB8.s	00 00 00 00 20 20 41 6e 79 20 47 72 61 73 73 65 73 00 00 00 81 99 42 6f 64 69 67 69 7a 65 72 00 20 20 4f 72
115	0x111A88	gUnk_0810828C	asm/data/data_080F9EB8.s	20 20 52 65 64 20 4d 61 67 69 63 20 47 72 61 73 73 00 00 00 d4 19 11 08 e4 19 11 08 fc 84 10 08 c8 14 11 08
115	0x111BFC	gUnk_0810828C	asm/data/data_080F9EB8.s	75 69 74 2c 20 4d 69 6c 2c 20 47 72 61 73 73 65 73 00 00 00 81 99 58 20 45 67 67 73 00 00 00 00 20 20 52 65
115	0x111CC4	gUnk_0810828C	asm/data/data_080F9EB8.s	6b 69 6e 64 73 20 6f 66 20 66 61 69 6c 75 72 65 73 00 00 00 20 20 42 6f 64 69 67 69 7a 65 72 20 58 4c 00 00
115	0x1124D0	gUnk_0810828C	asm/data/data_080F9EB8.s	81 99 55 70 67 72 61 64 69 6e 67 20 54 6f 6f 6c 73 00 00 00 81 45 57 68 65 6e 20 79 6f 75 20 75 70 67 72 61
115	0x1140B0	gUnk_0810828C	asm/data/data_080F9EB8.s	67 20 61 6e 64 20 6e 69 67 68 74 20 6d 65 6e 75 73 00 00 00 20 61 72 65 20 64 69 66 66 65 72 65 6e 74 2e 00
115	0x114350	gUnk_0810828C	asm/data/data_080F9EB8.s	72 69 63 65 20 66 6f 72 20 43 68 69 63 6b 65 6e 73 00 00 00 20 69 73 20 35 30 30 47 2c 20 62 75 74 20 74 68
115	0x114948	gUnk_0810828C	asm/data/data_080F9EB8.s	20 66 75 6c 6c 79 20 67 72 6f 77 6e 20 44 6f 67 73 00 00 00 20 59 6f 75 20 63 61 6e 20 6f 6e 6c 79 20 62 75
115	0x11508C	gUnk_0810828C	asm/data/data_080F9EB8.s	20 54 61 6b 65 64 61 00 44 65 73 69 67 6e 65 72 73 00 00 00 54 75 79 6f 73 68 69 20 59 61 6d 61 75 65 00 00
115	0x11517C	gUnk_0810828C	asm/data/data_080F9EB8.s	75 6e 20 4a 79 6f 00 00 44 65 62 75 67 67 65 72 73 00 00 00 52 69 65 20 4d 75 72 61 6f 00 00 00 41 6e 6b 6f
123	0xF0100	gArticleInfo	fomt.map	dc f1 0e 08 37 01 00 00 e8 f1 0e 08 1c f2 0e 08 7b 00 00 00 28 f2 0e 08 5c f2 0e 08 4f 00 00 00 64 f2 0e 08
134	0xEADE0	gToolInfo	fomt.map	0c a6 0e 08 4f 01 00 00 1c a6 0e 08 40 a6 0e 08 86 00 00 00 50 a6 0e 08 74 a6 0e 08 5a 00 00 00 84 a6 0e 08
136	0xF01CC	gArticleInfo	fomt.map	24 f6 0e 08 15 01 00 00 38 f6 0e 08 74 f6 0e 08 88 00 00 00 88 f6 0e 08 d0 f6 0e 08 69 01 00 00 d8 f6 0e 08
136	0xFD924	gUnk_080FD920	asm/data/data_080F9EB8.s	62 61 64 5f 61 6c 6c 6f 63 00 00 00 02 00 00 00 88 00 00 00 03 00 00 00 04 00 00 00 05 00 00 00 06 00 00 00
142	0xEE6B0	gFoodInfo	fomt.map	91 00 00 00 0c d9 0e 08 5c d9 0e 08 00 f6 0a 00 8e 00 00 00 0c d9 0e 08 6c d9 0e 08 00 f6 0a 00 8d 00 00 00
142	0xF86E8	gUnk_080F8678	asm/data/data_080F1A80.s	00 00 00 00 90 87 0f 08 78 00 00 00 a8 87 0f 08 8e 00 00 00 9c 87 0f 08 c3 00 00 00 b4 87 0f 08 a4 01 00 00
142	0xF8740	gUnk_080F8678	asm/data/data_080F1A80.s	00 00 00 00 90 87 0f 08 78 00 00 00 a8 87 0f 08 8e 00 00 00 9c 87 0f 08 c3 00 00 00 b4 87 0f 08 a4 01 00 00
142	0x102F24	gUnk_0810110C	asm/data/data_080F9EB8.s	00 08 02 00 00 00 00 00 43 00 8e 00 00 00 84 00 8e 00 00 00 01 00 01 00 05 00 01 ff 08 00 03 ff 0b 00 03 00
142	0x1030A4	gUnk_0810110C	asm/data/data_080F9EB8.s	00 08 05 00 00 00 00 00 4b 00 8e 00 00 00 88 00 8e 00 00 00 01 00 01 00 05 00 01 ff 08 00 03 ff 0b 00 03 00
142	0x107D30	gUnk_08107CFC	asm/data/data_080F9EB8.s	7d 00 00 00 78 00 00 00 16 00 00 00 78 00 00 00 8e 00 00 00 3a 00 00 00 50 00 00 00 a1 09 b4 07 c2 08 30 02
142	0x107DA0	gUnk_08107D6C	asm/data/data_080F9EB8.s	7d 00 00 00 78 00 00 00 16 00 00 00 78 00 00 00 8e 00 00 00 3a 00 00 00 50 00 00 00 62 61 64 5f 61 6c 6c 6f
143	0xEE690	gFoodInfo	fomt.map	8c 00 00 00 0c d9 0e 08 3c d9 0e 08 01 f6 0a 00 8f 00 00 00 0c d9 0e 08 4c d9 0e 08 00 f6 0a 00 91 00 00 00
153	0xEAD38	gToolInfo	fomt.map	c4 a2 0e 08 9a 00 00 00 d8 a2 0e 08 18 a3 0e 08 99 00 00 00 2c a3 0e 08 70 a3 0e 08 9b 00 00 00 84 a3 0e 08
153	0x1070DC	gUnk_081070DC	asm/data/data_080F9EB8.s	24 af 6e 08 00 00 00 00 00 00 00 00 00 00 00 00 99 00 00 00 40 47 6e 08 99 00 00 00 40 85 6e 08 9f 00 00 00
153	0x1070E4	gUnk_081070E4	asm/data/data_080F9EB8.s	00 00 00 00 00 00 00 00 99 00 00 00 40 47 6e 08 99 00 00 00 40 85 6e 08 9f 00 00 00 74 30 6e 08 9f 00 00 00
165	0xEAEAC	gToolInfo	fomt.map	d8 a9 0e 08 48 01 00 00 e4 a9 0e 08 f0 a9 0e 08 a5 00 00 00 00 aa 0e 08 38 aa 0e 08 d0 00 00 00 4c aa 0e 08
166	0xF031C	gArticleInfo	fomt.map	48 fd 0e 08 d2 00 00 00 58 fd 0e 08 98 fd 0e 08 a6 00 00 00 a8 fd 0e 08 e8 fd 0e 08 e7 00 00 00 f8 fd 0e 08
167	0xF016C	gArticleInfo	fomt.map	38 f4 0e 08 54 01 00 00 48 f4 0e 08 88 f4 0e 08 a7 00 00 00 98 f4 0e 08 cc f4 0e 08 57 00 00 00 d8 f4 0e 08
167	0xF23B4	gUnk_080F1FC0	asm/data/data_080F1A80.s	00 00 00 00 14 24 0f 08 78 00 00 00 68 24 0f 08 a7 00 00 00 c8 24 0f 08 ba 00 00 00 d4 24 0f 08 f0 00 00 00
168	0xEE610	gFoodInfo	fomt.map	bf 01 00 00 a4 d6 0e 08 d4 d6 0e 08 00 1e fe 00 a8 00 00 00 e4 d6 0e 08 24 d7 0e 08 00 1e f8 00 61 01 00 00
168	0xF1688	gUnk_080F1684	asm/data/data_080F0348.s	99 19 00 00 33 33 00 00 cc 4c 00 00 00 00 03 00 a8 00 00 00 01 00 04 00 c8 00 00 00 02 00 05 00 f0 00 00 00
168	0xF4B40	gUnk_080F49C0	asm/data/data_080F1A80.s	13 00 b0 04 f0 02 00 00 00 00 00 00 00 00 18 01 a8 00 00 00 80 4c 0f 08 13 00 18 01 a8 00 00 00 18 4d 0f 08
168	0xF4B4C	gUnk_080F49C0	asm/data/data_080F1A80.s	00 00 18 01 a8 00 00 00 80 4c 0f 08 13 00 18 01 a8 00 00 00 18 4d 0f 08 05 00 c8 00 a0 00 05 00 40 4d 0f 08
168	0x10753C	gUnk_0810752C	asm/data/data_080F9EB8.s	48 00 00 00 60 00 00 00 78 00 00 00 90 00 00 00 a8 00 00 00 48 00 00 00 5e 00 00 00 60 00 00 00 5e 00 00 00
168	0x107560	gUnk_08107540	asm/data/data_080F9EB8.s	78 00 00 00 5e 00 00 00 90 00 00 00 5e 00 00 00 a8 00 00 00 5e 00 00 00 30 00 00 00 04 00 00 00 00 00 00 00
171	0x1070FC	gUnk_081070FC	asm/data/data_080F9EB8.s	9f 00 00 00 74 30 6e 08 9f 00 00 00 64 6f 6e 08 ab 00 00 00 40 68 6e 08 ab 00 00 00 b8 a5 6e 08 00 00 00 00
171	0x107104	gUnk_08107104	asm/data/data_080F9EB8.s	9f 00 00 00 64 6f 6e 08 ab 00 00 00 40 68 6e 08 ab 00 00 00 b8 a5 6e 08 00 00 00 00 b8 b7 6e 08 3d 00 00 00
172	0x1056F0	gUnk_0810563C	asm/data/data_080F9EB8.s	06 00 00 00 07 00 00 00 20 00 00 00 3a 00 00 00 ac 00 00 00 3f 00 00 00 03 00 00 00 62 61 64 5f 61 6c 6c 6f
176	0xF7050	gUnk_080F6FF8	asm/data/data_080F1A80.s	79 00 00 00 f4 70 0f 08 9c 00 00 00 00 71 0f 08 b0 00 00 00 0c 71 0f 08 2c 01 00 00 18 71 0f 08 31 01 00 00
176	0x103610	gUnk_0810110C	asm/data/data_080F9EB8.s	38 00 0a e7 00 00 00 00 ac 00 ad 00 ae 00 af 00 b0 00 00 00 a1 00 a2 00 a3 00 e2 00 e3 00 00 00 15 00 1c 00
177	0x29F0D8	gUnk_080FFFFC	fomt.map	5d 70 86 5d 20 87 e3 5e 78 9f 82 b2 0a f0 29 08 b1 00 00 00 04 00 0a 80 60 9d 13 08 7c e5 29 08 22 ea 29 08
177	0x2A01C8	gUnk_080FFFFC	fomt.map	b0 b0 b0 b0 b0 b0 b0 b0 b0 b0 b0 b2 b3 01 2a 08 b1 00 00 00 08 00 0a 80 60 9d 13 08 e8 fa 29 08 4b fb 29 08
177	0x2A3E2C	gUnk_080FFFFC	fomt.map	3e 70 98 40 74 98 41 78 98 42 98 b2 ec 3d 2a 08 b1 00 00 00 08 00 0a 80 60 9d 13 08 54 36 2a 08 21 37 2a 08
177	0x2A5850	gUnk_080FFFFC	fomt.map	a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 b2 85 57 2a 08 b1 00 00 00 05 00 0a 80 60 9d 13 08 30 51 2a 08 0b 52 2a 08
177	0x2A6340	gUnk_080FFFFC	fomt.map	aa 61 2a 08 a8 81 ce 55 97 b0 b0 b2 0e 60 2a 08 b1 00 00 00 03 00 0a 80 60 9d 13 08 08 5b 2a 08 d0 5d 2a 08
177	0x2A7A68	gUnk_080FFFFC	fomt.map	e7 30 64 98 35 98 ef 2e a0 ef a0 b2 f9 79 2a 08 b1 00 00 00 03 00 0a 80 60 9d 13 08 b4 75 2a 08 d3 76 2a 08
177	0x2A9924	gUnk_080FFFFC	fomt.map	48 58 b0 b0 b0 b0 b0 b0 b0 b0 b0 b2 d2 98 2a 08 b1 00 00 00 06 00 0a 80 60 9d 13 08 80 91 2a 08 d8 93 2a 08
177	0x2AAB5C	gUnk_080FFFFC	fomt.map	0f 82 b0 b0 b0 a8 78 90 d5 40 88 b2 6f a9 2a 08 b1 00 00 00 06 00 0a c1 60 9d 13 08 64 a3 2a 08 90 a4 2a 08
177	0x2AB034	gUnk_080FFFFC	fomt.map	78 82 3b 70 95 b3 f0 af 2a 08 98 b2 47 ae 2a 08 b1 00 00 00 03 00 0a 9e 60 9d 13 08 80 ab 2a 08 d6 ac 2a 08
177	0x2AB4F0	gUnk_080FFFFC	fomt.map	7f 86 86 86 86 86 86 86 86 86 86 86 86 86 86 86 b1 00 00 00 01 00 40 80 60 a3 13 08 d4 b4 2a 08 bc 00 bb 4b
177	0x2AB578	gUnk_080FFFFC	fomt.map	bd 4f be 7f c0 40 ed 3c 7f 86 86 86 86 86 86 86 b1 00 00 00 01 00 40 80 60 a3 13 08 64 b5 2a 08 bc 00 bb 4b
177	0x2AB5D8	gUnk_080FFFFC	fomt.map	bc 00 bb 4b bd 52 be 7f c0 40 df 3c 7f 86 86 84 b1 00 00 00 01 00 40 80 60 a3 13 08 c8 b5 2a 08 bc 00 bb 4b
177	0x2AB7D4	gUnk_080FFFFC	fomt.map	7f 86 86 86 86 86 86 86 86 86 86 86 86 86 86 83 b1 00 00 00 01 00 40 80 60 a3 13 08 b8 b7 2a 08 bc 00 bb 4b
177	0x2AB834	gUnk_080FFFFC	fomt.map	bd 5c be 64 c0 40 d9 3c 7f 86 86 86 3c 6c 86 84 b1 00 00 00 01 00 40 80 60 a3 13 08 20 b8 2a 08 bc 00 bb 28
177	0x2AB97C	gUnk_080FFFFC	fomt.map	bc 00 bb 4b bd 71 be 7f c0 40 e1 3c 7f 86 86 86 b1 00 00 00 01 00 40 80 60 a3 13 08 6c b9 2a 08 bc 00 bb 4b
177	0x2AB9F0	gUnk_080FFFFC	fomt.map	4b 44 97 87 dc 49 28 8a de 4d 87 87 dc 48 18 8d b1 00 00 00 02 00 40 80 60 a3 13 08 8c b9 2a 08 c2 b9 2a 08
177	0x2ABB64	gUnk_080FFFFC	fomt.map	3c 8f 9e ce 40 83 cf 40 24 a0 83 89 ce 42 a4 40 b1 00 00 00 02 00 40 80 60 a3 13 08 0c bb 2a 08 36 bb 2a 08
177	0x2ABC04	gUnk_080FFFFC	fomt.map	60 eb 40 5c eb 45 40 eb 49 48 eb 4c eb 51 5c 9c b1 00 00 00 01 00 40 80 60 a3 13 08 d0 bb 2a 08 be 7f bc 00
177	0x2ABD70	gUnk_080FFFFC	fomt.map	bc 00 bd 67 95 be 7f 9b 81 d5 30 7f 87 d9 37 8b b1 00 00 00 03 00 40 80 60 a3 13 08 14 bc 2a 08 bc bc 2a 08
177	0x2ABDEC	gUnk_080FFFFC	fomt.map	bc 00 bb 4b bd 77 be 7f c0 40 d3 3e 7f 86 f0 a1 b1 00 00 00 01 00 40 80 60 a3 13 08 dc bd 2a 08 bc 00 bb 4b
177	0x2ABE9C	gUnk_080FFFFC	fomt.map	5b 4c 86 5d 44 86 d5 5f 48 86 61 86 d8 63 54 89 b1 00 00 00 02 00 40 80 60 a3 13 08 58 be 2a 08 7b be 2a 08
177	0x2ABF68	gUnk_080FFFFC	fomt.map	bd 0d be 7f c0 40 e7 3c 7f 86 86 86 85 be 00 81 b1 00 00 00 01 00 40 00 60 a3 13 08 54 bf 2a 08 bc 00 bb 3c
201	0xF0340	gArticleInfo	fomt.map	34 fe 0e 08 0f 01 00 00 3c fe 0e 08 94 fe 0e 08 c9 00 00 00 9c fe 0e 08 3c 00 00 00 50 00 01 00 3c 00 02 00
205	0xEE2C0	gFoodInfo	fomt.map	4d 01 00 00 5c c7 0e 08 98 c7 0e 08 00 1e fe 00 cd 00 00 00 a8 c7 0e 08 e8 c7 0e 08 00 14 f9 00 4c 01 00 00
205	0x107D0C	gUnk_08107CFC	asm/data/data_080F9EB8.s	4b 00 00 00 28 00 00 00 c8 00 00 00 72 00 00 00 cd 00 00 00 30 00 00 00 5a 00 00 00 92 00 00 00 24 00 00 00
205	0x107D7C	gUnk_08107D6C	asm/data/data_080F9EB8.s	4b 00 00 00 28 00 00 00 c8 00 00 00 72 00 00 00 cd 00 00 00 30 00 00 00 5a 00 00 00 92 00 00 00 24 00 00 00
206	0xEE1E0	gFoodInfo	fomt.map	2a 01 00 00 fc c2 0e 08 38 c3 0e 08 00 28 ff 00 ce 00 00 00 44 c3 0e 08 80 c3 0e 08 00 28 ff 00 84 01 00 00
222	0xEAE70	gToolInfo	fomt.map	a4 a8 0e 08 26 01 00 00 ac a8 0e 08 dc a8 0e 08 de 00 00 00 e4 a8 0e 08 14 a9 0e 08 3b 00 00 00 1c a9 0e 08
228	0xEAC78	gToolInfo	fomt.map	dc 9e 0e 08 e5 00 00 00 ec 9e 0e 08 28 9f 0e 08 e4 00 00 00 38 9f 0e 08 74 9f 0e 08 e6 00 00 00 84 9f 0e 08
237	0xEAB94	gToolInfo	fomt.map	78 99 0e 08 ec 00 00 00 84 99 0e 08 c8 99 0e 08 ed 00 00 00 d4 99 0e 08 14 9a 0e 08 ee 00 00 00 24 9a 0e 08
237	0x195AC4	gUnk_080FFFFC	fomt.map	fe ff 00 00 00 fc f8 00 1b 09 d5 e9 00 0e 08 f5 ed 00 00 00 00 00 fb 1b 1a f5 f0 fd 00 00 00 00 00 f2 f6 f8
237	0x260C84	gUnk_080FFFFC	fomt.map	00 06 00 00 03 13 00 00 fd 00 f2 03 00 fd 00 fa ed 00 00 00 06 0b 00 00 ed e9 fa fd 03 00 03 00 00 00 00 00
238	0xEABA0	gToolInfo	fomt.map	c8 99 0e 08 ed 00 00 00 d4 99 0e 08 14 9a 0e 08 ee 00 00 00 24 9a 0e 08 64 9a 0e 08 f0 00 00 00 70 9a 0e 08
238	0x19A7C4	gUnk_080FFFFC	fomt.map	f5 f2 ef fa 13 14 fb f0 f9 fb f4 ef f2 08 07 ee ee 00 00 00 00 00 00 00 ff 04 04 00 11 09 e8 ed 00 01 f3 dc
238	0x19F6A8	gUnk_080FFFFC	fomt.map	e8 09 1d 23 2b 17 f3 a7 81 85 82 8a a9 b7 bb c9 ee 00 00 00 02 11 1a 1d 1d 19 20 34 3a 37 37 49 56 4e 2e 0a
250	0xF1BB8		asm/data/data_080F1A80.s	75 00 00 00 b0 1c 0f 08 f0 00 00 00 bc 1c 0f 08 fa 00 00 00 c8 1c 0f 08 29 01 00 00 2c 1c 0f 08 a4 01 00 00
250	0xF2364	gUnk_080F1FC0	asm/data/data_080F1A80.s	00 00 00 00 14 24 0f 08 f0 00 00 00 28 25 0f 08 fa 00 00 00 10 25 0f 08 2c 01 00 00 1c 25 0f 08 36 01 00 00
250	0xF5F3C	gUnk_080F5D94	asm/data/data_080F1A80.s	00 00 00 00 68 60 0f 08 f0 00 00 00 bc 60 0f 08 fa 00 00 00 c8 60 0f 08 2c 01 00 00 f8 60 0f 08 36 01 00 00
250	0xF78B0	gUnk_080F77FC	asm/data/data_080F1A80.s	6e 00 00 00 00 7a 0f 08 f0 00 00 00 0c 7a 0f 08 fa 00 00 00 18 7a 0f 08 1f 01 00 00 7c 79 0f 08 a7 01 00 00
250	0xFA720	gUnk_080FA71C	asm/data/data_080F9EB8.s	62 61 64 5f 61 6c 6c 6f 63 00 00 00 00 00 00 00 fa 00 00 00 00 00 00 00 fa 00 00 00 00 00 00 00 5a 00 00 00
250	0xFA728	gUnk_080FA728	asm/data/data_080F9EB8.s	63 00 00 00 00 00 00 00 fa 00 00 00 00 00 00 00 fa 00 00 00 00 00 00 00 5a 00 00 00 00 00 00 00 fa 00 00 00
250	0xFA738	gUnk_080FA728	asm/data/data_080F9EB8.s	fa 00 00 00 00 00 00 00 5a 00 00 00 00 00 00 00 fa 00 00 00 96 00 00 00 fa 00 00 00 00 00 00 00 fa 00 00 00
250	0xFA740	gUnk_080FA728	asm/data/data_080F9EB8.s	5a 00 00 00 00 00 00 00 fa 00 00 00 96 00 00 00 fa 00 00 00 00 00 00 00 fa 00 00 00 64 00 00 00 95 00 00 00
250	0xFA748	gUnk_080FA728	asm/data/data_080F9EB8.s	fa 00 00 00 96 00 00 00 fa 00 00 00 00 00 00 00 fa 00 00 00 64 00 00 00 95 00 00 00 00 00 00 00 fa 00 00 00
250	0xFA758	gUnk_080FA728	asm/data/data_080F9EB8.s	fa 00 00 00 64 00 00 00 95 00 00 00 00 00 00 00 fa 00 00 00 00 00 00 00 46 00 00 00 00 00 00 00 fa 00 00 00
250	0xFA768	gUnk_080FA728	asm/data/data_080F9EB8.s	fa 00 00 00 00 00 00 00 46 00 00 00 00 00 00 00 fa 00 00 00 64 00 00 00 fa 00 00 00 00 00 00 00 fa 00 00 00
250	0xFA770	gUnk_080FA728	asm/data/data_080F9EB8.s	46 00 00 00 00 00 00 00 fa 00 00 00 64 00 00 00 fa 00 00 00 00 00 00 00 fa 00 00 00 00 00 00 00 fa 00 00 00
250	0xFA778	gUnk_080FA728	asm/data/data_080F9EB8.s	fa 00 00 00 64 00 00 00 fa 00 00 00 00 00 00 00 fa 00 00 00 00 00 00 00 fa 00 00 00 00 00 00 00 fa 00 00 00
250	0xFA780	gUnk_080FA728	asm/data/data_080F9EB8.s	fa 00 00 00 00 00 00 00 fa 00 00 00 00 00 00 00 fa 00 00 00 00 00 00 00 fa 00 00 00 62 61 64 5f 61 6c 6c 6f
250	0xFA788	gUnk_080FA728	asm/data/data_080F9EB8.s	fa 00 00 00 00 00 00 00 fa 00 00 00 00 00 00 00 fa 00 00 00 62 61 64 5f 61 6c 6c 6f 63 00 4d 69 64 6e 69 67
250	0xFB0D8	gUnk_080FB000	asm/data/data_080F9EB8.s	44 72 65 73 73 00 00 00 00 00 00 00 00 00 00 00 fa 00 00 00 50 65 72 66 75 6d 65 00 00 00 00 00 00 00 00 00
250	0xFE34C	gUnk_080FE2D8	asm/data/data_080F9EB8.s	32 00 00 00 fd ff ff ff 00 00 00 00 71 00 00 00 fa 00 00 00 bc e2 0f 08 00 00 00 00 28 00 00 00 fd ff ff ff
250	0xFE968	gUnk_080FE8FC	asm/data/data_080F9EB8.s	96 00 00 00 13 00 00 00 c8 00 00 00 14 00 00 00 fa 00 00 00 15 00 00 00 90 01 00 00 41 20 52 65 63 6f 72 64
250	0xFEB80	gUnk_080FEB60	asm/data/data_080F9EB8.s	01 00 00 00 00 00 00 00 01 00 00 00 63 00 00 00 fa 00 00 00 14 eb 0f 08 00 00 00 00 14 00 00 00 fd ff ff ff
250	0x144968	gUnk_080FFFFC	fomt.map	2e 28 23 21 14 06 08 12 1d 19 13 0d 0a 07 00 fd fa 00 00 00 f9 f3 ee e8 e5 e0 de dc d6 cd c1 bc bf be c4 cc
250	0x147588	gUnk_080FFFFC	fomt.map	f2 ff 08 12 1b 1b 16 0d 05 09 0e 08 06 02 f6 f2 fa 00 00 00 ff fb f0 f0 fc 02 00 02 03 fa ef ec ec f1 f8 ff
250	0x148820	gUnk_080FFFFC	fomt.map	06 0b 0e 0d 0b 06 04 00 01 02 02 00 00 ff fa f7 fa 00 00 00 00 fe f8 f7 f5 f7 fb ff 00 ff fb fd fa f9 fb 00
250	0x148A10	gUnk_080FFFFC	fomt.map	07 0c 0e 0c 0a 05 00 00 00 02 01 00 00 fc f8 f8 fa 00 00 00 ff fb f8 f5 f5 f6 fa fd ff fd fe fb f7 f7 fd 00
250	0x1657D4	gUnk_080FFFFC	fomt.map	37 30 23 19 08 f6 f5 ff 07 16 28 3e 3c 18 fd f9 fa 00 00 00 f4 d8 b9 b2 ba bd bd ca d8 e2 f7 06 13 1a 27 34
250	0x1687F0	gUnk_080FFFFC	fomt.map	02 00 fe f4 f1 ef ed ef f4 fb 00 ff fb f7 f2 f2 fa 00 00 00 00 00 00 00 00 06 0f 15 1a 15 0d 08 07 0a 0c 0a
250	0x168B94	gUnk_080FFFFC	fomt.map	10 0f 07 00 ff f8 f3 f5 f5 f8 fd fd f9 f4 ef f2 fa 00 00 00 00 f9 f9 fb 00 00 02 07 09 0b 0d 0b 0a 0b 0a 10
250	0x168F14	gUnk_080FFFFC	fomt.map	13 14 12 07 00 00 00 00 00 00 ff f8 f3 f0 f3 f6 fa 00 00 00 00 fc f7 f9 fe 00 00 00 00 01 03 03 01 03 07 0e
250	0x16D260	gUnk_080FFFFC	fomt.map	fc fb f9 f7 f5 f2 f0 ef ed ed ee ee ef f1 f3 f6 fa 00 00 00 00 00 00 00 00 02 06 08 0b 0d 0e 0f 0f 0d 0f 11
250	0x1736CC	gUnk_080FFFFC	fomt.map	f9 00 01 00 00 00 00 f8 f9 01 03 00 00 00 00 f7 fa 00 00 00 00 00 00 fd f6 fe 02 02 00 ff 02 04 00 00 00 00
250	0x190880	gUnk_080FFFFC	fomt.map	00 00 00 00 00 fd fc 00 00 01 05 01 ff fd fa f0 fa 00 00 00 00 00 01 00 00 00 00 00 00 f5 f7 05 ff 00 00 02
